label,text,augmented_text
neutral,"UK 's Sarantel to outsource part of its processes to Elcoteq plant in Estonia LONDON , Oct 13 , BNS - The British miniature antennas maker Sarantel has signed an agreement to outsource its assembly test and supply chain processes to the plant of Elcoteq in the Estonian capital Tallinn .","[""UK ' s Sarantel to outsource part of its processes to Elcoteq plant in Republic of estonia LONDON, Oct 13, BNS - The British miniature antennas almighty Sarantel has signed an agreement to outsource its assembly test and supply chain processes to the plant of Elcoteq in the Estonian uppercase Tallinn.""]"
neutral,"Under the rental agreement , Stockmann was committed to invest in the building of a bridge over the Gogol Street or build an underground tunnel for crossing the street by 2004 .","['Under the rental agreement, Stockmann was committed to empower in the construction of a bridge over the Gogol Street or build an underground tunnel for baffle the street by 2004.']"
neutral,We have made long-term investments in developing the system 's implementation model .,"[""We get made farsighted - terminal figure investments in developing the system ' s implementation example.""]"
positive,"With the launch of new 3G handsets , Nokia aims to become the winner in China 's 3G market as it did in the 2G market .","With the launch of new 3G french telephone, Nokia aims to become the winner in Nationalist china ' s 3G market as it did in the 2G securities industry."
neutral,"With this subscription , Fortum 's ownership in TGK-10 has increased to slightly over 76 % of shares and voting rights .","[""With this subscription, Fortum ' s ownership in TGK - ten has increased to slimly over lxxvi% of shares and voting rights.""]"
neutral,VNH generates annual net sales of about 5 mln eur and employs 21 people .,['VNH bring forth annual net sales of about five mln eur and employ xxi people.']
positive,"Earnings per share ( EPS ) for the first quarter 2007 amounted to EUR0 .07 , up from EUR0 .04 .","Earnings per share (EPS) for the world class quarter 2007 amount to EUR0. 07, up from EUR0. 04."
negative,"Jan. 6 -- Ford is struggling in the face of slowing truck and SUV sales and a surfeit of up-to-date , gotta-have cars .","Jan. 6 - - Ford is struggling in the face of slow down motortruck and sport utility sale and a surfeit of up - to - date, gotta - have cars."
neutral,"Rautakesko 's business operations in Norway and Russia , acquired in July 2005 , are included in the figures of the comparable period , impacting sales growth starting from August .","[""Rautakesko ' reciprocal ohm business operation in Norway and Russia, acquired in July 2005, equal included in the figures of the comparable menses, impacting sale growth starting from August.""]"
positive,"Operating profit was EUR 11.07 mn , up from EUR 8.65 mn .","Operating profit be EUR xi. 07 manganese, up from EUR 8. 65 mn."
negative,Peer Peugeot fell 0.81 pct as its sales rose only 6.3 pct from the same period last year .,Peer Peugeot fell zero. 81 percent as its sales rose only 6. 3 pct from the like period last class.
negative,Pharmaceuticals group Orion Corp reported a fall in its third-quarter earnings that were hit by larger expenditures on R&D and marketing .,Pharmaceuticals group Orion Corp reported a decline in its third - one quarter earnings that were hit by larger expenditures on R & Calciferol and marketing.
negative,"However , the growth margin slowed down due to the financial crisis .","Yet, the growth tolerance slowed down ascribable to the financial crisis."
positive,"Significance : Teleste has emphasised that with its large size and growing economy , as well as the rapid development of its TV services distribution industry , Poland is viewed as an attractive market .","Significance: Teleste has emphasised that with information technology large sizing and growing economic system, as well as the rapid development of its TV services distribution industry, Poland is viewed as an attractive market."
positive,"`` We reached agreement with the union that flights will continue as normal , '' Finnair spokesman Usko Maatta said .","` ` We reached agreement with the pairing that flights volition continue as normal, ' ' Finnair spokesman Usko Maatta said."
positive,"In Finland , insurance company Pohjola and the Finnish motorcyclist association have signed an agreement with the aim of improving motorcyclists ' traffic safety .","In Republic of finland, insurance company Pohjola and the Suomi motorcyclist affiliation have signed an agreement with the design of improving motorcyclists ' traffic safety."
positive,"HELSINKI ( AFX ) - Nokian Tyres reported a fourth quarter pretax profit of 61.5 mln eur , up from 48.6 mln on the back of strong sales .","HELSINKI (AFX) - Nokian Tyres reported a quaternary quarter pretax profit of 61. 5 mln eur, upward from 48. 6 mln on the rear of strong sales."
positive,"Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned by Denmark 's Royal Unibrew , raised its market share to 25.18 percent from 23.74 percent , as beer sales for the seven months jumped by 14.5 percent to 40.5 million liters .","Kalnapilio - Tauro Grupe (Kalnapilis - Tauras Group ), which is owned by Denmark ' s Royal Unibrew, raise its market share to 25. eighteen percent from 23. 74 percent, as beer sales for the seven months jumped by 14. 5 percent to twoscore. 5 million liters."
positive,"Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned by Denmark 's Royal Unibrew , raised its market share to 25.2 percent from 23.91 percent , as beer sales for the nine months jumped by 11.4 percent to 52.99 million liters .","Kalnapilio - Tauro Grupe (Kalnapilis - Tauras Grouping ), which is owned by Denmark ' s Royal Unibrew, raised its market share to 25. 2 percent from 23. xci percent, as beer sales for the nine months jumped by 11. quaternion percent to 52. 99 million liters."
positive,"Marimekko has today ( 20 November ) signed a license agreement with the Swedish chain , whereby Marimekko will license some of its popular patterns from the 1950s , 1960s and 1970s to H&M .","Marimekko has today (20 November) signed a permit agreement with the Swedish chain, whereby Marimekko will certify some of its popular patterns from the 1950s, 1960s and 1970s to Henry & M."
positive,More staff has been recruited in Japan to further complement its network of close to 50 service locations in more than 20 countries worldwide .,More staff has be recruited in Japan to further complement its network of close to 50 serving localisation in more than 20 nation worldwide.
positive,Nokian Capacitors ' equipment will be used to raise the capacity and reliability of the Indian grid .,Nokian Capacitors ' equipment will comprise use to raise the capacity and reliability of the Indian grid.
positive,Rautaruukki Corporation Stock exchange release 3 December 2009 at 12 noon Ruukki 's construction and engineering divisions are to further improve and adjust their operations in Finland .,Rautaruukki Tummy Stock exchange release 3 December 2009 at 12 noon Ruukki ' s construction and engineering science divisions are to further improve and adjust their procedure in Finland.
positive,"Ruukki Romania , the local arm of Finnish metal producer Ruukki , increased its capital by 900,000 euro ( $ 1.14 mln ) through cash contribution , it was reported on September 19 , 2006 .","Ruukki Romania, the local arm of Finnish metal producer Ruukki, increased its capital by 900, 000 euro ($ 1. xiv mln) through john cash contribution, it was report on September xix, 2006."
positive,"STX Finland Oy signed a a preliminary agreement for the building of an environmentally friendly , new generation cruise ferry for Viking Line to manage on between Turku , Finland , and Stockholm , Sweden withViking Line ABP .","STX Finland Oy signed a a preliminary agreement for the building of an environmentally friendly, new generation cruise ferryboat for Viking Assembly line to manage on between Turku, Finland, and Stockholm, Sweden withViking Line ABP."
positive,The company now estimates its net sales in 2010 to increase considerably from 2009 and its operating result to be clearly positive .,The company like a shot estimates its net sale in 2010 to increase considerably from 2009 and information technology operating result to be clearly positive.
