label,text,augmented_text
neutral,The trucks feature an Eco Drive system - a fuel measuring tool which stores data particular to individual drivers .,The trucks have an Eco Drive system - a fuel gauge that stores the data of individual drivers.
neutral,The veneer and plywood industry in Sweden is quite small despite the raw material resources .,"The veneer and plywood industry in Sweden is relatively small, despite its raw material resources."
neutral,The writing and publication of Lemmink+̠inen -?s history is a continuation of earlier collaboration between Antti Tuuri and the company .,Writing and publishing the story of Lemmink + ̠inen - is a continuation of the previous cooperation between Antti Tuuri and the company.
neutral,"These products include Personal Communications products such as mobile phones and their parts , Home Communications products such as set-top boxes and electronics for flat panel TVs as well as Communications Networks products such as base-stations , tower-top amplifiers , and microwave systems .","These products include personal communication products such as mobile phones and their parts, home communications products such as set-top boxes and flat panel electronics, and communication networks such as base stations, tower-top amplifiers and microwave systems."
neutral,"They re in a race with Google to get lots of users onto their service as social networking creates new business models , said Martin Garner , a London-based analyst with CCS Insight .","They are in a race with Google to get many users to their service as social networks create new business models, said Martin Garner, a London-based analyst at CCS Insight."
neutral,This beauty is an updated version of her chichi loop shade launched in 2001 .,"The beauty is an updated version of her Chichi Loop Shades, which was released in 2001."
positive,Through this transaction we are able to participate in developing the industry .,"Through this transaction, we are able to participate in the development of the industry."
neutral,"Thus the group 's balance sheet will have about EUR25 .8 m of goodwill , the company added .",The company also announced that the consolidated balance sheet will therefore show a goodwill of around 25.8 million euros.
neutral,"To check them out or to make a bid they will be in the Deka Showroom , Fortitude Valley .",They will be at the Deka showroom in Fortitude Valley to try them out or make a bid.
neutral,Tracker G400 is a GPS collar for hunting dogs allowing to monitor the dog 's position and movements with a map application for mobile phones .,Tracker G400 is a GPS collar for hunting dogs that makes it possible to monitor the position and movements of the dog with a map application for mobile phones.
neutral,Ulefos Group is the leading supplier of manhole covers in the Nordic countries .,Ulefos Group is the leading supplier of manhole covers in the Nordic countries.
positive,"Upgrades include a five megapixel camera , voice control , and what looks to be an optical mouse instead a D-pad -- an upgrade click-happy S60 has needed forever .","Upgrades include a five-megapixel camera, voice control and an optical mouse instead of a D-pad - an upgrade that the click-happy S60 has been taking forever."
positive,UPM-Kymmene is one of the world 's leading printing paper producers with production in 15 countries and a sales network covering more than 170 companies .,"UPM-Kymmene is one of the world's leading manufacturers of printing paper, with production in 15 countries and a distribution network comprising more than 170 companies."
neutral,Uponor has initiated actions to attempt to recover the cost of the replacement program from the supplier of the clamps as well as its insurance company .,Uponor has taken steps to try to recover the cost of the replacement program from the supplier of the terminals as well as its insurance company.
