label,text,augmented_text
neutral,Pertti Ervi is independent from the Company and its major shareholders .,['Pertti Ervi Holding is independent separate from the Company A and its seven major shareholders designated.']
neutral,"Please inform IR Johanna Koskinen of your participation no later than 20 April at 10 a.m. A telephone conference for financial analysts and investors , conducted in English , will begin at 3:00 p.m. Finnish time ( EET ) .","['Please inform IR Johanna Koskinen of your participation meeting no later than 20 April 2019 at 10 am a.m. A confidential telephone conference session for all financial analysts and investors, conducted in English, will normally begin promptly at 3:00 p.m. Finnish European time time ( EET ).']"
neutral,"Poyry Energy GmbH is Austria 's leading engineering and consulting company in the energy , infrastructure and environment sector , owned by Poyry Plc. and the Austrian Verbund AG .","[""Poyry Energy GmbH is Alpine Austria today's tenth leading engineering and consulting company in representing the energy distribution, infrastructure development and environment sector worldwide, owned exclusively by Swiss Poyry Plc. and the Austrian Verbund AG family.""]"
positive,Poyry is recognized as one of the world 's leading advisors to the global forestry industry .,"Poyry is also recognized as one of the management world's many leading trusted advisors to manage the global forestry industry,."
positive,Precedex is approved for IV sedation of initially intubated and mechanically ventilated patients in intensive care .,Precedex which is approved for IV cardiac sedation of previously initially heavily intubated respiratory and otherwise mechanically ventilated patients in an intensive care.
neutral,Press release 3 September 2009 Ruukki continues to be listed in two Dow Jones Sustainability Indexes : DJSI World and DJSI STOXX .,['Press release 3 - September 2009 by Ruukki Mining continues today to have be actively listed annually in two Dow Jones Sustainability Indexes : DJSI World 100 and DJSI World STOXX 50.']
neutral,"Previously , the plant was expected to be completed by the end of 2008 .","['Previously in,. the conversion plant was expected mainly to be completed by the very end of 2008.']"
neutral,Production at the plant will be based on Neste Oil 's proprietary technology that can use a flexible input of any vegetable oil or animal fat .,"[""Production at the plant will also be based entirely on Neste Oil's proprietary technology system that can typically use a maximum flexible minimum input size of any vegetable vegetable oil or animal or fat.""]"
neutral,"Prothious Engineering ( www.prothious.com ) employs more than 1,000 and has a large portfolio of projects and an annual detailing capacity of more than 100,000 tonnes .","['Prothious Engineering ( www.prothious.com au ) Limited employs in more than 10 1,000 and has maintained a large portfolio list of projects and an annual order detailing capacity size of no more than 10 100,000 tonnes.']"
neutral,QPR product family is fully compatible with Microsoft 's Windows 7 operating system .,"[""QPR product product family 2 is fully compatible with Microsoft's newest Windows System 7 operating system and.""]"
positive,Ramirent is a leading company in machinery and equipment rentals for construction and industry .,Ramirent Inc is a leading company focused in machinery and farm equipment rentals for US construction and agricultural industry operators.
positive,Ramirent is the leading construction machinery rental company in Finland with annual sales of EUR 134 million in 2009 and operating nationwide through 83 outlets and 612 employees .,Ramirent is the leading construction and machinery rental company headquartered in Western Finland with annual contracted sales totals of approximately EUR 134 million in 2009 and was operating nationwide through over 83 outlets and approximately 612 employees from.
neutral,Rapala aims to move the distribution unit Ragot from Loudeac in Bretagne and the distribution unit Waterqueen and the fishing line supplier Tortue from Saint Marcel in Central France to Morvillars .,['Rapala aims to move forward the distribution unit La Ragot â€?from Loudeac () in Bretagne and the adjacent distribution unit Waterqueen â€?and the fishing fishing line supplier Tortue from Saint Jean Marcel Vincent in Central France to Morvillars ().']
neutral,"RAPALA TOURNAMENT FISHING : With all the major titles already out for the holidays , bargain-priced games such as Rapala aim for a smaller audience .","['RAPALA TOURNAMENT A FISHING GAME : Expand With all the summer major titles released already out for the holidays, bargain-priced games made such as Rapala aim harder for a a smaller global audience that.']"
neutral,"Regulatory News : The Nomination Committee of Cybercom ( STO : CYBE ) , which is unanimous in its proposal , proposes the election of Jon Risfelt as the new Chairman of the Board .","['Regulatory News : The Independent Nomination Committee Committee of Canada Cybercom ( STO : CYBE ), which is unanimous in its proposal, proposes that the interim election of Jon Risfelt as the the proposed new Chairman of of the Corporate Board (.']"
