label,text
1,Capitex Kalmar will continue to be responsible for the maintenance and technical development of the services .
2,EuroChem CFO Andrey Ilyin said : `` This facility marks another important step for EuroChem in securing the long-term financing necessary for our potash and other strategic projects '' .
0,Net profit fell by almost half to +?5.5 million from +?9.4 million at the end of 2007 .
1,"The order values at EUR 6.9 mn , and it consists of design services and hardware and software licences ."
2,`` We are proud to contribute to the creation of a world-class airport facility with KONE 's innovative People Flow TM solutions .
2,"In addition to the demand in Finland , the export of lining stone products also increased ."
2,"In Sweden , operating profit for the period under review totaled EUR 3.4 mn , up 30.8 % from the corresponding period in 2005 ."
1,"Stockholm-based Nordea Bank ( STO : NDA ) said yesterday it had hired Casper von Koskull to lead its corporate merchant banking and capital markets unit , effective 1 September ."
2,"STORA ENSO , NORSKE SKOG , M-REAL , UPM-KYMMENE Credit Suisse First Boston ( CFSB ) raised the fair value for shares in four of the largest Nordic forestry groups ."
1,Europe needs 17 new large paper machines .
1,Renesas Mobile Europe Ltd has approximately 470 employees in Oulu .
1,"Economic development in China is no longer taking place only on the East coast and in the Shanghai area , Vauramo says ."
1,"Koff 's market share of the volume of the market was 23.4 % , Karhu 's 21.4 % ."
1,Danske Bank is Denmark 's largest bank with 3.5 million customers .
1,Scanfil plc is a global contract manufacturer and systems supplier for communication and industrial electronics .
1,"The reorganisation will be carried out by transferring HKScan Corporation 's production-related property , plant and equipment in Finland as well as its holdings in subsidiaries and associates to HKScan Finland Oy , a holding company wholly owned by HKScan Corporation ."
1,"- Inge Larsen (CFO), 29,045 shares , representing 0.50 % of the share capital ."
1,"STOCKMANN plc COMPANY ANNOUNCEMENT February 20 , 2007 , at 13.40 An annual summary of Stockmann 's stock exchange and financial press releases in 2006 is available on the company 's website at the address www.stockmann.com ."
1,"Fortum expects its annual capital expenditure in the next four to five years to be within a range of EUR 0.8-1 .2 billion , as earlier announced ."
2,Circulation revenue has increased by 5 % in Finland and 4 % in Sweden in 2008 .
1,Cargotec 's business areas also include the container handling solutions business area Kalmar and the marine cargo handling and offshore load handling solutions business area MacGREGOR .
1,"Viking will pay EUR 130 million for the new ship , which will be completed in January 2008 ."
2,"Both operating profit and net sales for the three-month period increased , respectively from EUR16 .0 m and EUR139m , as compared to the corresponding quarter in 2006 ."
2,"In Lithuania , operating profit rose to EUR 190,000 from EUR 70,000 in the corresponding period in 2005 ."
0,"Cerberus Capital Management LP-backed printing paper maker NewPage Corp. has posted mixed second-quarter results , casting a cloud over its planned initial public offering ."
0,"Sales in Finland decreased by 2.0 % , and international sales decreased by 9.3 % in terms of euros , and by 15.1 % in terms of local currencies ."
1,"According to Tiimari , consumers are advised to cut away the rabbits bow tie that contains the formadehyde and dispose of it ."
0,"Net cash flow from operating activities was a negative EUR 3.1 mn , compared to EUR 23.3 mn in the corresponding period in 2009 ."
1,"Karachi , Sept. 14 -- Ixonos , a world leader in the development and integration of solutions for handheld devices , announced that it is implementing a touch screen mobile user interface solution for the Intel Atom processor Z6xx based smartphones ."
1,"The redesigned crushing circuit has been in operation since the start of September and its overall production rate on a weekly basis is in excess of an average of 40,000 tonnes a day ."
1,The group 's net sales in 2007 were EUR683 .6 m.
1,The company supports its global customers in developing new technologies and offers a fast route from product development to applications and volume production .
1,"HKScan , headquartered in Turku , Finland , is a leading northern European food group with 10,000 employees in nine countries ."
2,"Continuing operations turned an operating loss of EUR 0.1 mn , a slight improvement from a loss of EUR 0.2 mn a year earlier ."
2,He believes that the soy-oats have a good chance of entering the UK market .
0,"Operating loss totalled EUR 3.2 mn , compared to a profit of EUR 7.2 mn in the third quarter of 2008 ."
1,"According to Heikkil+?, more than just `` refreshment and energy '' will soon be found in soft drinks also in Finland ."
1,"In 2007 , the Group 's net sales stood at EUR 22 million and it had about 150 employees at the end of June , 2008 ."
2,"Finnish retailer Stockmann has won approval from the board of Swedish rival Lindex for a public tender offer with the aim of expanding the companies ' presence in Russia and other CEE countries , Stockmann said Monday ."
1,All depends on financing .
2,"After the takeover , Cramo will become the second largest rental services provider in the Latvian market ."
2,Through the acquisition Solteq will expand its solutions offering by Microsoft 's Dynamics business software products .
1,Calls to the switchboard and directory services have decreased significantly since our employees now have up-to-date contact information from all their colleagues and customers on their phone and can place the call directly .
0,"So far Norwegian Norske Skog has reduced the staff levels by 1,000 people and plans to reduce production by 200,000 tons in 2008 , while Finnish-Swedish Stora Enso is to cut staff by 1,700 people and production by 500,000 tons ."
0,"In Finland , snow storms brought trees down on power lines , cutting off electricity for some 2,000 households ."
1,"ENP Newswire - 22 March 2011 Release date - 21032011 - A total of 13,000 Talvivaara Mining Company Plc 's new shares were subscribed for during the period between 1 January 2011 and 28 February 2011 under the company 's stock option rights 2007A ."
1,"The unit 's clients are mainly in the field of specialist convenience goods , as well as in the textile , shoe and furniture businesses ."
1,"Currently , 95 % of Trainers House 's revenues are attributed to the Finnish market ."
1,The passenger tunnel is expected to be put into operation in 2009 .
2,"The brokerage said 2006 has seen a ` true turning point ' in European steel base prices , with better pricing seen carrying through the second quarter of 2006 ."
1,Aspo 's Group structure and business operations are developed persistently without any predefined schedules .
0,"Qualcomm estimated a first-quarter profit between 46 and 50 cents a share , excluding certain items , below the analyst estimate of 61 cents a share ."
2,"Finnish electronics manufacturing services company Elcoteq signing a cooperation agreement with a Japanese mobile phone manufacturer , bypasses Elcoteq Tallinn , says Jan Kotka , CEO of Elcoteq Tallinn ."
2,"Lee & Man Paper and Metso have a long and prosperous co-operation , a good example of which are the Changshu and Hongmei kraftliner machines delivered earlier ."
1,"In addition , we will launch a versatile online service to complete the traditional printed newspaper , Mr. Valkama says ."
1,"The transaction covers a building lot of 46,763 sq m and factory buildings of 19,631 sq m. Since the autumn of 2007 , when Scanfil discontinued its production operations in Oulu , the facilities have been partly leased to other parties ."
1,These share transactions are part of the company 's strategy of relinquishing assets that are not part of its core business .
1,"The estimated value of the contract is EUR12 .4 m. Vaisala , headquartered in Helsinki in Finland , develops and manufactures electronic measurement systems for meteorology , environmental sciences , traffic and industry ."
2,"Biohit and VWR have been in close cooperation for a number of years in the US , where Biohit is one of VWR 's focus suppliers ."
